points,direction,correction
"[[7.5, 35.0], [10.640625, 33.0], [11.890625, 32.0], [13.703125, 31.0], [14.671875, 31.0], [16.03125, 30.0], [17.84375, 29.0], [19.921875, 28.0], [20.734375, 28.0], [21.78125, 27.0], [23.40625, 27.0], [25.734375, 26.0], [26.03125, 26.0], [27.328125, 26.0], [34.0625, 24.0], [34.375, 24.0], [35.796875, 24.0], [37.40625, 23.0], [39.515625, 23.0], [41.671875, 23.0], [43.28125, 23.0], [43.140625, 23.0], [316.734375, 640.0], [318.0625, 635.0], [319.390625, 635.0], [337.28125, 150.0]]",75,10500
"[[11.859375, 32.0], [13.96875, 31.0], [15.09375, 30.0], [16.796875, 30.0], [17.984375, 29.0], [19.265625, 28.0], [21.5, 28.0], [22.796875, 27.0], [23.515625, 27.0], [25.0, 26.0], [26.375, 26.0], [28.359375, 26.0], [33.140625, 24.0], [35.421875, 24.0], [36.140625, 24.0], [39.21875, 23.0], [39.375, 23.0], [41.96875, 23.0], [43.296875, 23.0], [43.953125, 23.0], [316.578125, 642.0], [317.890625, 636.0], [319.21875, 635.0], [331.703125, 188.0], [334.359375, 175.0], [337.15625, 152.0]]",80,10000
"[[10.6875, 33.0], [11.765625, 32.0], [13.796875, 31.0], [15.0625, 31.0], [16.3125, 30.0], [17.828125, 29.0], [19.203125, 29.0], [21.234375, 28.0], [22.125, 27.0], [24.09375, 27.0], [25.828125, 26.0], [26.828125, 26.0], [28.640625, 26.0], [34.9375, 24.0], [35.765625, 24.0], [37.84375, 24.0], [38.921875, 23.0], [38.453125, 23.0], [39.984375, 23.0], [43.1875, 23.0], [43.203125, 23.0], [44.84375, 22.0], [316.859375, 640.0], [319.515625, 635.0], [330.625, 191.0], [337.46875, 153.0]]",85,9500
"[[32.90625, 394.0], [35.65625, 379.0], [41.140625, 319.0], [43.828125, 340.0], [315.84375, 18.0], [316.9375, 19.0], [318.28125, 19.0], [319.625, 19.0], [323.953125, 20.0], [326.328125, 20.0]]",270,-90.0
"[[32.953125, 394.0], [35.671875, 379.0], [41.109375, 319.0], [43.78125, 340.0], [315.75, 18.0], [317.078125, 19.0], [318.171875, 19.0], [320.015625, 19.0]]",275,-95.0
"[[33.125, 391.0], [35.796875, 380.0], [43.890625, 342.0], [316.46875, 19.0], [317.8125, 19.0], [319.15625, 19.0], [320.484375, 19.0], [328.8125, 22.0]]",280,-100.0
"[[21.765625, 366.0], [33.765625, 392.0], [35.1875, 391.0], [36.53125, 388.0], [40.625, 321.0], [43.28125, 339.0], [44.609375, 345.0], [316.75, 19.0], [318.09375, 19.0], [319.421875, 19.0], [320.75, 19.0], [330.09375, 22.0]]",285,-105.0
"[[21.859375, 365.0], [33.890625, 392.0], [35.203125, 391.0], [36.5625, 388.0], [40.640625, 321.0], [43.3125, 337.0], [44.640625, 343.0], [317.3125, 19.0], [318.078125, 19.0], [319.984375, 19.0], [326.640625, 20.0]]",290,-110.0
"[[16.0625, 371.0], [17.40625, 373.0], [21.40625, 374.0], [34.734375, 379.0], [36.078125, 382.0], [44.140625, 344.0], [315.5625, 18.0], [316.90625, 19.0], [317.71875, 19.0], [319.5625, 19.0], [320.890625, 19.0], [327.53125, 20.0]]",295,-115.0
"[[33.140625, 390.0], [35.796875, 380.0], [41.203125, 320.0], [43.84375, 342.0], [316.75, 19.0], [318.078125, 19.0], [319.40625, 19.0], [320.71875, 19.0]]",300,-120.0
"[[35.0625, 384.0], [36.40625, 385.0], [40.46875, 321.0], [44.421875, 342.0], [315.015625, 19.0], [316.34375, 19.0], [317.671875, 19.0], [325.109375, 20.0], [327.0, 20.0], [329.6875, 22.0]]",305,-125.0
"[[33.046875, 390.0], [35.765625, 380.0], [41.171875, 318.0], [43.828125, 342.0], [317.203125, 19.0], [318.65625, 19.0], [319.984375, 19.0], [325.328125, 20.0], [326.90625, 20.0]]",310,-130.0
"[[16.203125, 393.0], [17.546875, 392.0], [34.9375, 386.0], [36.296875, 387.0], [40.375, 321.0], [44.359375, 340.0], [316.8125, 19.0], [318.140625, 19.0], [319.46875, 19.0], [320.8125, 19.0], [327.453125, 20.0], [328.9375, 22.0]]",315,-135.0
"[[22.3125, 371.0], [32.953125, 394.0], [35.6875, 379.0], [41.078125, 319.0], [43.703125, 339.0], [316.796875, 19.0], [318.140625, 19.0], [319.46875, 19.0], [320.8125, 19.0], [327.484375, 20.0], [329.015625, 22.0]]",320,-140.0
"[[33.890625, 392.0], [35.25, 391.0], [36.59375, 387.0], [40.640625, 321.0], [43.296875, 337.0], [44.609375, 343.0], [317.234375, 19.0], [318.5625, 19.0], [319.890625, 19.0], [321.21875, 19.0], [326.53125, 20.0]]",325,-145.0
"[[15.84375, 388.0], [22.53125, 367.0], [34.578125, 379.0], [35.921875, 383.0], [42.625, 338.0], [43.984375, 342.0], [320.078125, 19.0], [324.25, 20.0], [326.71875, 20.0]]",330,-150.0
"[[17.703125, 383.0], [20.390625, 376.0], [35.0, 383.0], [36.359375, 384.0], [40.421875, 321.0], [44.375, 341.0], [317.484375, 19.0], [322.8125, 20.0], [324.140625, 20.0], [325.46875, 20.0], [325.703125, 20.0], [329.484375, 22.0]]",335,-155.0
"[[22.421875, 365.0], [33.0, 394.0], [35.6875, 379.0], [41.078125, 319.0], [43.6875, 340.0], [316.625, 19.0], [317.953125, 19.0], [329.9375, 22.0]]",340,-160.0
"[[33.875, 392.0], [35.234375, 391.0], [40.625, 321.0], [43.25, 339.0], [44.578125, 345.0], [316.265625, 19.0], [317.578125, 19.0], [325.53125, 20.0], [326.84375, 20.0]]",345,-165.0
"[[35.421875, 385.0], [40.84375, 318.0], [43.46875, 339.0], [44.8125, 344.0], [316.6875, 19.0], [318.015625, 19.0], [319.328125, 19.0], [320.65625, 19.0]]",350,-170.0
"[[22.421875, 365.0], [33.015625, 390.0], [35.796875, 380.0], [41.203125, 318.0], [43.84375, 342.0], [316.0625, 19.0], [317.890625, 19.0], [319.21875, 19.0], [320.546875, 19.0], [329.0, 22.0]]",355,-175.0
"[[34.109375, 389.0], [35.4375, 387.0], [40.875, 318.0], [43.515625, 339.0], [44.828125, 344.0], [316.859375, 19.0], [318.59375, 19.0], [319.921875, 19.0], [321.25, 19.0], [326.546875, 20.0]]",360,-180.0
"[[20.5, 368.0], [21.84375, 365.0], [33.8125, 392.0], [35.234375, 391.0], [40.65625, 321.0], [43.328125, 337.0], [44.640625, 342.0], [317.09375, 19.0], [318.546875, 19.0], [319.890625, 19.0], [320.65625, 19.0], [325.84375, 20.0]]",0,45.0
"[[20.515625, 368.0], [21.84375, 365.0], [33.765625, 392.0], [35.15625, 388.0], [36.5, 384.0], [40.578125, 321.0], [43.203125, 342.0], [44.515625, 345.0], [316.5, 19.0], [317.953125, 19.0], [319.296875, 19.0], [320.609375, 19.0]]",5,40.0
"[[16.15625, 391.0], [17.515625, 390.0], [33.421875, 388.0], [36.109375, 383.0], [44.15625, 342.0], [317.28125, 19.0], [318.625, 19.0], [319.9375, 19.0], [321.140625, 19.0], [326.5625, 20.0]]",10,35.0
"[[15.96875, 380.0], [17.3125, 377.0], [34.59375, 379.0], [35.890625, 383.0], [42.59375, 336.0], [43.921875, 342.0], [315.6875, 18.0], [317.0, 19.0], [318.328125, 19.0], [319.65625, 19.0], [326.265625, 20.0], [327.578125, 20.0]]",15,30.0
"[[33.921875, 392.0], [35.3125, 391.0], [40.703125, 321.0], [43.328125, 340.0], [44.671875, 345.0], [316.5625, 19.0], [317.890625, 19.0], [319.21875, 19.0], [320.046875, 19.0], [329.828125, 22.0]]",20,25.0
"[[22.015625, 371.0], [33.90625, 392.0], [35.28125, 391.0], [40.65625, 321.0], [43.296875, 340.0], [44.609375, 345.0], [316.890625, 19.0], [318.546875, 19.0], [319.859375, 19.0], [325.59375, 20.0]]",25,20.0
"[[15.9375, 383.0], [34.578125, 377.0], [35.90625, 381.0], [42.59375, 336.0], [43.953125, 342.0], [315.671875, 18.0], [316.984375, 19.0], [318.3125, 19.0], [319.078125, 19.0], [320.953125, 19.0], [326.125, 20.0], [326.8125, 20.0]]",30,15.0
"[[16.09375, 372.0], [17.40625, 373.0], [21.40625, 371.0], [34.734375, 376.0], [44.078125, 342.0], [316.234375, 19.0], [317.546875, 19.0], [325.515625, 20.0], [326.84375, 20.0]]",35,10.0
"[[20.46875, 368.0], [21.78125, 365.0], [33.703125, 392.0], [35.125, 392.0], [36.46875, 388.0], [40.515625, 321.0], [43.171875, 341.0], [44.5, 344.0], [316.3125, 19.0], [317.625, 19.0], [325.59375, 20.0], [325.90625, 20.0], [329.578125, 22.0]]",40,5.0
"[[17.734375, 382.0], [21.734375, 365.0], [35.09375, 385.0], [36.421875, 385.0], [40.515625, 321.0], [44.46875, 344.0], [317.5, 19.0], [318.578125, 19.0], [319.90625, 19.0], [321.21875, 19.0], [326.40625, 20.0]]",45,0.0
"[[17.765625, 382.0], [35.078125, 387.0], [36.421875, 388.0], [40.5, 321.0], [44.453125, 344.0], [315.90625, 18.0], [316.984375, 19.0], [318.3125, 19.0], [319.640625, 19.0], [326.25, 20.0], [327.5625, 20.0]]",50,-5.0
"[[15.96875, 382.0], [34.65625, 378.0], [35.984375, 381.0], [42.703125, 341.0], [44.03125, 343.0], [316.453125, 19.0], [317.765625, 19.0], [319.09375, 19.0], [320.421875, 19.0], [328.703125, 22.0]]",55,-10.0
"[[22.171875, 363.0], [35.484375, 378.0], [36.8125, 376.0], [40.859375, 318.0], [43.515625, 339.0], [44.828125, 344.0], [315.53125, 18.0], [316.859375, 19.0], [318.1875, 19.0], [319.5, 19.0], [320.828125, 19.0]]",60,-15.0
"[[16.1875, 391.0], [17.515625, 390.0], [33.546875, 388.0], [34.859375, 388.0], [36.203125, 389.0], [41.59375, 322.0], [44.234375, 342.0], [315.65625, 18.0], [316.96875, 19.0], [318.296875, 19.0], [319.625, 19.0], [324.9375, 20.0], [326.265625, 20.0], [327.328125, 20.0]]",65,-20.0
"[[32.90625, 394.0], [35.625, 379.0], [41.0625, 319.0], [43.703125, 340.0], [319.15625, 19.0], [320.46875, 19.0], [325.78125, 20.0], [326.265625, 20.0], [328.765625, 22.0]]",70,-25.0
"[[22.4375, 367.0], [34.515625, 378.0], [35.828125, 384.0], [41.265625, 320.0], [43.875, 342.0], [315.0, 18.0], [316.328125, 19.0], [317.65625, 19.0], [325.59375, 20.0], [326.90625, 20.0], [329.578125, 22.0]]",75,-30.0
"[[32.875, 394.0], [35.578125, 379.0], [40.96875, 319.0], [43.625, 338.0], [44.953125, 344.0], [317.109375, 19.0], [318.4375, 19.0], [319.75, 19.0], [320.578125, 19.0], [326.375, 20.0], [327.6875, 20.0]]",80,-35.0
"[[22.0625, 365.0], [33.921875, 390.0], [35.328125, 389.0], [40.734375, 320.0], [43.359375, 338.0], [44.65625, 343.0], [315.6875, 18.0], [317.015625, 19.0], [318.328125, 19.0], [319.65625, 19.0], [320.984375, 19.0], [326.140625, 20.0], [327.5625, 20.0], [329.828125, 22.0]]",85,-40.0
"[[358.296875, 22.0], [359.640625, 22.0], [0.96875, 22.0], [0.984375, 22.0], [2.453125, 22.0], [3.984375, 21.0], [6.328125, 21.0], [7.671875, 21.0], [9.015625, 21.0], [10.359375, 21.0], [11.703125, 21.0], [13.046875, 21.0], [14.390625, 21.0], [15.734375, 21.0], [17.078125, 21.0], [18.328125, 21.0], [19.671875, 21.0], [20.890625, 21.0], [22.359375, 21.0], [23.0, 21.0], [25.03125, 21.0], [26.375, 21.0], [26.59375, 21.0], [35.765625, 22.0], [37.09375, 22.0], [37.03125, 22.0], [38.0, 22.0], [40.703125, 23.0], [40.703125, 23.0], [41.953125, 23.0], [325.03125, 34.0], [329.640625, 31.0], [332.171875, 29.0], [334.25, 29.0], [335.4375, 28.0], [336.640625, 27.0], [337.90625, 27.0], [340.609375, 26.0], [342.359375, 26.0], [342.953125, 25.0], [343.8125, 25.0], [345.28125, 25.0], [346.78125, 24.0], [349.984375, 24.0], [349.609375, 24.0], [350.796875, 23.0], [353.484375, 23.0], [355.390625, 23.0], [356.109375, 23.0]]",270,0.0
"[[358.140625, 22.0], [358.59375, 22.0], [1.25, 22.0], [2.59375, 22.0], [3.9375, 22.0], [5.28125, 21.0], [6.484375, 21.0], [7.953125, 21.0], [9.296875, 21.0], [10.640625, 21.0], [11.1875, 21.0], [13.328125, 21.0], [14.671875, 21.0], [16.015625, 21.0], [17.359375, 21.0], [18.546875, 21.0], [19.515625, 21.0], [21.359375, 21.0], [22.703125, 21.0], [24.046875, 21.0], [25.640625, 21.0], [25.6875, 21.0], [28.0625, 21.0], [34.53125, 22.0], [35.953125, 22.0], [38.828125, 22.0], [40.171875, 23.0], [40.890625, 23.0], [41.65625, 23.0], [42.78125, 23.0], [44.171875, 23.0], [44.96875, 24.0], [329.0, 32.0], [331.828125, 30.0], [333.421875, 29.0], [334.609375, 28.0], [336.515625, 28.0], [338.0, 27.0], [339.8125, 27.0], [340.578125, 26.0], [342.40625, 26.0], [344.75, 25.0], [346.09375, 25.0], [347.953125, 24.0], [347.9375, 24.0], [348.9375, 24.0], [351.40625, 23.0], [353.59375, 23.0], [354.921875, 23.0], [356.28125, 23.0], [356.25, 22.0]]",275,-5.0
"[[358.875, 22.0], [359.984375, 22.0], [0.484375, 22.0], [3.21875, 22.0], [4.5625, 22.0], [5.875, 21.0], [7.203125, 21.0], [7.859375, 21.0], [9.875, 21.0], [10.1875, 21.0], [12.546875, 21.0], [13.890625, 21.0], [15.21875, 21.0], [16.4375, 21.0], [17.890625, 21.0], [19.21875, 21.0], [20.5625, 21.0], [21.890625, 21.0], [22.046875, 21.0], [24.5625, 21.0], [25.90625, 21.0], [27.234375, 21.0], [28.59375, 21.0], [29.921875, 22.0], [33.921875, 22.0], [35.265625, 22.0], [36.609375, 22.0], [37.9375, 22.0], [38.84375, 22.0], [40.484375, 23.0], [40.484375, 23.0], [42.125, 23.0], [42.875, 23.0], [44.421875, 24.0], [326.921875, 33.0], [329.765625, 31.0], [332.640625, 29.0], [333.484375, 29.0], [335.75, 28.0], [337.453125, 27.0], [337.796875, 27.0], [340.328125, 26.0], [341.09375, 26.0], [342.109375, 25.0], [343.9375, 25.0], [346.234375, 25.0], [347.171875, 24.0], [348.484375, 24.0], [350.546875, 24.0], [351.171875, 23.0], [352.390625, 23.0], [354.3125, 23.0], [356.53125, 23.0], [357.3125, 22.0]]",280,-10.0
"[[359.265625, 22.0], [359.15625, 22.0], [1.9375, 22.0], [3.265625, 22.0], [4.609375, 22.0], [4.875, 21.0], [6.578125, 21.0], [7.21875, 21.0], [9.921875, 21.0], [11.265625, 21.0], [12.59375, 21.0], [13.9375, 21.0], [15.265625, 21.0], [15.53125, 21.0], [17.90625, 21.0], [19.234375, 21.0], [20.578125, 21.0], [21.921875, 21.0], [23.25, 21.0], [24.328125, 21.0], [25.90625, 21.0], [27.25, 21.0], [27.90625, 21.0], [29.9375, 22.0], [33.921875, 22.0], [35.265625, 22.0], [36.59375, 22.0], [37.3125, 22.0], [38.765625, 22.0], [38.96875, 23.0], [40.578125, 23.0], [43.3125, 23.0], [42.90625, 23.0], [44.21875, 24.0], [332.125, 30.0], [333.96875, 29.0], [335.328125, 28.0], [336.6875, 28.0], [337.734375, 27.0], [340.078125, 27.0], [341.828125, 26.0], [342.015625, 26.0], [343.71875, 25.0], [345.3125, 25.0], [346.953125, 24.0], [348.28125, 24.0], [349.296875, 24.0], [351.578125, 23.0], [353.609375, 23.0], [354.90625, 23.0], [356.234375, 23.0], [356.6875, 22.0]]",285,-15.0
"[[356.671875, 22.0], [358.625, 22.0], [0.75, 22.0], [1.125, 22.0], [2.421875, 22.0], [3.796875, 22.0], [4.703125, 21.0], [7.40625, 21.0], [8.171875, 21.0], [9.5, 21.0], [11.40625, 21.0], [12.734375, 21.0], [14.078125, 21.0], [14.375, 21.0], [16.734375, 21.0], [16.8125, 21.0], [19.40625, 21.0], [19.453125, 21.0], [22.3125, 21.0], [23.40625, 21.0], [23.90625, 21.0], [24.6875, 21.0], [27.40625, 21.0], [35.421875, 22.0], [36.75, 22.0], [38.09375, 22.0], [38.421875, 22.0], [40.75, 23.0], [40.5, 23.0], [42.90625, 23.0], [44.8125, 23.0], [332.0, 30.0], [333.890625, 29.0], [334.734375, 28.0], [336.96875, 28.0], [337.8125, 27.0], [339.921875, 27.0], [340.40625, 26.0], [342.0625, 26.0], [344.140625, 25.0], [345.625, 25.0], [346.71875, 24.0], [349.546875, 24.0], [349.78125, 24.0], [352.46875, 23.0], [351.765625, 23.0], [354.859375, 23.0], [356.203125, 23.0], [356.015625, 22.0]]",290,-20.0
"[[358.265625, 22.0], [359.234375, 22.0], [0.84375, 22.0], [3.171875, 22.0], [4.515625, 22.0], [5.828125, 21.0], [6.828125, 21.0], [8.484375, 21.0], [9.828125, 21.0], [11.15625, 21.0], [12.484375, 21.0], [12.515625, 21.0], [15.171875, 21.0], [16.5, 21.0], [17.78125, 21.0], [19.109375, 21.0], [19.8125, 21.0], [20.59375, 21.0], [23.09375, 21.0], [24.4375, 21.0], [25.015625, 21.0], [25.8125, 21.0], [28.421875, 21.0], [28.859375, 21.0], [33.765625, 22.0], [35.09375, 22.0], [35.046875, 22.0], [37.75, 22.0], [38.09375, 22.0], [38.703125, 23.0], [41.8125, 23.0], [41.3125, 23.0], [44.46875, 23.0], [43.796875, 23.0], [325.171875, 34.0], [329.5, 31.0], [332.734375, 29.0], [334.71875, 29.0], [336.0625, 28.0], [337.203125, 27.0], [339.0625, 27.0], [340.609375, 26.0], [341.359375, 26.0], [343.546875, 25.0], [344.59375, 25.0], [346.140625, 25.0], [348.75, 24.0], [348.09375, 24.0], [350.21875, 24.0], [350.96875, 23.0], [353.515625, 23.0], [355.40625, 23.0], [355.671875, 23.0]]",295,-25.0
"[[358.546875, 22.0], [359.890625, 22.0], [1.21875, 22.0], [2.5625, 22.0], [3.90625, 22.0], [5.234375, 21.0], [6.546875, 21.0], [7.890625, 21.0], [7.84375, 21.0], [9.375, 21.0], [11.890625, 21.0], [13.21875, 21.0], [14.5625, 21.0], [15.109375, 21.0], [17.21875, 21.0], [18.546875, 21.0], [19.875, 21.0], [21.21875, 21.0], [22.546875, 21.0], [23.875, 21.0], [25.21875, 21.0], [25.75, 21.0], [27.875, 21.0], [35.890625, 22.0], [36.171875, 22.0], [38.5625, 22.0], [39.109375, 22.0], [39.625, 23.0], [41.0, 23.0], [43.9375, 23.0], [44.359375, 23.0], [329.65625, 31.0], [332.765625, 29.0], [334.328125, 29.0], [335.65625, 28.0], [337.40625, 27.0], [338.640625, 27.0], [340.734375, 26.0], [342.140625, 26.0], [343.40625, 25.0], [344.828125, 25.0], [345.828125, 25.0], [348.140625, 24.0], [348.5625, 24.0], [351.25, 24.0], [351.953125, 23.0], [353.265625, 23.0], [354.546875, 23.0], [356.5625, 23.0], [357.90625, 22.0]]",300,-30.0
"[[357.34375, 22.0], [358.546875, 22.0], [0.6875, 22.0], [2.359375, 22.0], [3.703125, 22.0], [5.015625, 21.0], [6.359375, 21.0], [7.6875, 21.0], [9.03125, 21.0], [10.625, 21.0], [10.828125, 21.0], [13.046875, 21.0], [13.421875, 21.0], [15.71875, 21.0], [15.921875, 21.0], [18.34375, 21.0], [19.6875, 21.0], [21.015625, 21.0], [21.46875, 21.0], [23.6875, 21.0], [23.953125, 21.0], [26.359375, 21.0], [26.59375, 21.0], [35.71875, 22.0], [36.015625, 22.0], [37.515625, 22.0], [39.71875, 22.0], [40.265625, 23.0], [41.8125, 23.0], [43.03125, 23.0], [329.609375, 31.0], [332.875, 29.0], [333.890625, 29.0], [335.203125, 28.0], [336.65625, 27.0], [339.203125, 27.0], [339.640625, 26.0], [342.15625, 26.0], [343.03125, 25.0], [344.9375, 25.0], [347.34375, 25.0], [347.1875, 24.0], [348.28125, 24.0], [351.125, 24.0], [351.140625, 23.0], [353.984375, 23.0], [354.078125, 23.0], [355.25, 23.0], [358.0, 22.0]]",305,-35.0
"[[359.21875, 22.0], [0.546875, 22.0], [1.890625, 22.0], [2.3125, 22.0], [4.5625, 22.0], [4.46875, 21.0], [7.21875, 21.0], [7.484375, 21.0], [9.890625, 21.0], [10.15625, 21.0], [11.703125, 21.0], [13.90625, 21.0], [15.234375, 21.0], [15.4375, 21.0], [17.875, 21.0], [19.203125, 21.0], [19.96875, 21.0], [21.875, 21.0], [23.203125, 21.0], [24.203125, 21.0], [25.875, 21.0], [26.328125, 21.0], [27.9375, 21.0], [29.640625, 22.0], [32.640625, 22.0], [34.484375, 22.0], [36.578125, 22.0], [37.90625, 22.0], [37.546875, 22.0], [40.578125, 23.0], [40.578125, 23.0], [43.25, 23.0], [42.65625, 23.0], [328.46875, 32.0], [332.140625, 30.0], [333.0625, 29.0], [334.609375, 28.0], [335.875, 28.0], [337.984375, 27.0], [339.53125, 27.0], [340.984375, 26.0], [342.78125, 26.0], [343.75, 25.0], [346.40625, 25.0], [346.28125, 24.0], [348.578125, 24.0], [350.140625, 24.0], [350.984375, 23.0], [353.234375, 23.0], [352.828125, 23.0], [355.875, 23.0], [355.90625, 22.0]]",310,-40.0
"[[358.046875, 22.0], [359.390625, 22.0], [0.734375, 22.0], [1.046875, 22.0], [2.625, 22.0], [3.96875, 22.0], [6.078125, 21.0], [6.234375, 21.0], [7.609375, 21.0], [9.40625, 21.0], [10.8125, 21.0], [12.78125, 21.0], [14.125, 21.0], [15.453125, 21.0], [16.046875, 21.0], [16.984375, 21.0], [18.109375, 21.0], [19.65625, 21.0], [22.109375, 21.0], [23.4375, 21.0], [25.03125, 21.0], [26.109375, 21.0], [27.453125, 21.0], [35.5, 22.0], [35.28125, 22.0], [38.171875, 22.0], [37.984375, 22.0], [39.3125, 23.0], [40.921875, 23.0], [43.578125, 23.0], [44.921875, 23.0], [329.546875, 31.0], [333.140625, 29.0], [334.59375, 29.0], [335.328125, 28.0], [336.734375, 27.0], [338.109375, 27.0], [340.78125, 26.0], [341.59375, 26.0], [342.90625, 25.0], [344.953125, 25.0], [345.28125, 25.0], [348.625, 24.0], [349.390625, 24.0], [349.796875, 24.0], [351.34375, 23.0], [354.015625, 23.0], [354.4375, 23.0], [356.6875, 23.0]]",315,-45.0
"[[356.890625, 22.0], [359.5625, 22.0], [0.40625, 22.0], [1.828125, 22.0], [3.578125, 22.0], [4.015625, 21.0], [5.484375, 21.0], [6.5, 21.0], [8.90625, 21.0], [9.046875, 21.0], [10.90625, 21.0], [12.921875, 21.0], [14.265625, 21.0], [15.609375, 21.0], [16.9375, 21.0], [18.3125, 21.0], [18.734375, 21.0], [21.0, 21.0], [21.046875, 21.0], [22.765625, 21.0], [23.671875, 21.0], [26.34375, 21.0], [27.6875, 21.0], [34.140625, 22.0], [35.921875, 22.0], [38.4375, 22.0], [39.765625, 22.0], [41.09375, 23.0], [42.5, 23.0], [43.421875, 23.0], [43.625, 23.0], [332.140625, 30.0], [334.1875, 29.0], [335.265625, 28.0], [336.234375, 28.0], [337.515625, 27.0], [339.6875, 27.0], [340.53125, 26.0], [343.421875, 26.0], [343.53125, 25.0], [345.453125, 25.0], [347.53125, 24.0], [347.96875, 24.0], [349.78125, 24.0], [351.96875, 23.0], [353.5625, 23.0], [354.875, 23.0], [356.21875, 23.0], [356.21875, 22.0]]",320,-50.0
"[[359.21875, 22.0], [359.53125, 22.0], [1.890625, 22.0], [3.234375, 22.0], [4.5625, 22.0], [4.921875, 21.0], [7.21875, 21.0], [8.546875, 21.0], [8.734375, 21.0], [10.59375, 21.0], [12.546875, 21.0], [13.890625, 21.0], [15.21875, 21.0], [15.859375, 21.0], [17.90625, 21.0], [19.234375, 21.0], [20.5625, 21.0], [21.90625, 21.0], [23.234375, 21.0], [24.5625, 21.0], [25.90625, 21.0], [27.234375, 21.0], [28.03125, 21.0], [29.921875, 22.0], [33.9375, 22.0], [35.265625, 22.0], [35.421875, 22.0], [37.140625, 22.0], [38.640625, 22.0], [40.609375, 23.0], [40.625, 23.0], [41.546875, 23.0], [44.4375, 23.0], [44.140625, 24.0], [326.046875, 33.0], [328.265625, 32.0], [332.015625, 30.0], [333.0, 29.0], [334.40625, 28.0], [336.296875, 28.0], [337.09375, 27.0], [339.09375, 27.0], [339.90625, 26.0], [341.609375, 26.0], [343.015625, 25.0], [344.34375, 25.0], [346.109375, 24.0], [346.921875, 24.0], [350.109375, 24.0], [350.28125, 24.0], [351.609375, 23.0], [352.921875, 23.0], [354.734375, 23.0], [357.03125, 22.0]]",325,-55.0
"[[358.296875, 22.0], [358.890625, 22.0], [0.96875, 22.0], [1.125, 22.0], [2.71875, 22.0], [4.078125, 21.0], [6.28125, 21.0], [6.234375, 21.0], [7.5625, 21.0], [10.28125, 21.0], [11.609375, 21.0], [12.9375, 21.0], [14.15625, 21.0], [15.609375, 21.0], [15.6875, 21.0], [17.296875, 21.0], [18.484375, 21.0], [20.921875, 21.0], [22.25, 21.0], [23.578125, 21.0], [23.703125, 21.0], [25.328125, 21.0], [26.703125, 21.0], [34.1875, 22.0], [35.390625, 22.0], [36.71875, 22.0], [39.578125, 22.0], [39.359375, 23.0], [41.59375, 23.0], [41.875, 23.0], [44.953125, 23.0], [44.9375, 24.0], [325.9375, 33.0], [328.546875, 32.0], [331.734375, 30.0], [333.65625, 29.0], [334.984375, 28.0], [336.328125, 28.0], [337.21875, 27.0], [339.625, 27.0], [340.734375, 26.0], [341.5625, 26.0], [343.046875, 25.0], [345.03125, 25.0], [347.890625, 24.0], [349.234375, 24.0], [349.453125, 24.0], [350.546875, 23.0], [352.46875, 23.0], [353.046875, 23.0], [355.875, 23.0], [355.609375, 22.0]]",330,-60.0
"[[359.078125, 22.0], [0.40625, 22.0], [1.734375, 22.0], [3.078125, 22.0], [4.40625, 22.0], [5.734375, 21.0], [7.046875, 21.0], [8.390625, 21.0], [9.15625, 21.0], [10.71875, 21.0], [12.375, 21.0], [12.46875, 21.0], [15.046875, 21.0], [16.125, 21.0], [17.71875, 21.0], [19.03125, 21.0], [20.375, 21.0], [20.734375, 21.0], [23.03125, 21.0], [24.234375, 21.0], [25.6875, 21.0], [27.015625, 21.0], [26.984375, 21.0], [29.703125, 21.0], [33.375, 22.0], [33.5625, 22.0], [36.375, 22.0], [37.578125, 22.0], [37.6875, 22.0], [39.671875, 23.0], [41.6875, 23.0], [41.875, 23.0], [43.515625, 23.0], [325.171875, 34.0], [329.640625, 31.0], [332.703125, 29.0], [334.453125, 29.0], [335.734375, 28.0], [336.4375, 27.0], [337.859375, 27.0], [339.390625, 26.0], [341.953125, 26.0], [343.90625, 25.0], [344.9375, 25.0], [346.1875, 25.0], [346.375, 24.0], [348.125, 24.0], [351.15625, 24.0], [351.65625, 23.0], [352.015625, 23.0], [354.421875, 23.0], [354.890625, 23.0], [357.375, 22.0]]",335,-65.0
